daily_limit_mins,current_session_mins,total_usage_today,addiction_level,time_of_day_hr,scroll_velocity_avg,session_depth_pages,next_interval_mins,interruption_type_id
90,82,253,5,11,17.45074349747775,28,1,20
90,63,169,6,10,17.03295962633951,17,1,20
300,89,308,9,4,8.580256532905555,23,1,20
60,87,204,7,11,9.509763424385437,9,1,19
90,129,219,7,8,16.37513863378129,27,1,20
120,27,84,1,15,15.291185459574088,9,29,3
240,175,389,6,22,18.401650985671328,14,1,20
45,38,99,5,21,15.592252904948168,6,3,20
60,88,73,4,23,13.685224499129683,12,1,20
150,23,63,7,22,14.364681920685825,15,25,3
300,42,185,6,12,17.44814277167027,18,3,5
60,58,73,2,22,9.73984738408614,4,1,18
45,152,89,7,17,20.778346587176838,15,3,20
150,92,13,7,23,14.535595518341447,7,2,16
240,103,38,3,22,18.543913765347313,32,3,17
90,145,135,2,0,10.56068907968144,10,1,20
30,116,165,6,5,13.329380239084786,34,4,19
90,21,231,10,6,18.678464614180854,24,4,20
60,177,191,2,18,13.987390279089412,14,2,19
240,22,88,5,12,21.863453120889822,27,29,2
45,62,169,4,13,9.979977039889828,35,1,20
60,132,190,10,23,1.9848074672893734,6,1,20
45,94,20,2,1,14.98560613584411,28,2,17
180,111,192,2,7,19.335055041700084,17,1,17
30,155,152,9,16,16.009573507871888,7,4,20
240,15,27,6,15,24.424561914617463,36,31,4
180,120,251,6,4,13.29727912290934,14,2,20
30,45,19,3,12,11.13482164385269,32,9,3
240,10,411,9,9,19.714574274891294,27,4,20
300,34,427,4,11,14.13183401553732,36,4,19
300,40,268,3,8,5.5172889361966995,30,13,4
180,143,79,6,12,26.26247349891167,6,3,20
150,136,89,3,21,12.91643256850153,11,1,19
60,33,209,3,4,16.380960037386846,33,2,20
120,149,5,6,19,11.109202425126949,12,2,20
90,148,182,5,1,19.645561379779686,13,1,20
30,123,116,1,8,9.58312969730388,14,1,20
90,27,149,6,2,10.21862755976165,8,1,20
120,38,26,7,2,15.057932577619459,22,5,8
150,139,280,2,5,14.123794292365732,36,1,19
150,152,124,4,1,18.207863933676688,36,1,20
60,114,175,7,6,20.374761046931063,1,2,20
120,38,263,6,2,16.71197905286781,5,3,20
120,142,88,4,16,23.0381290910307,5,1,19
30,85,45,6,4,17.455829268884276,39,1,20
45,73,131,10,2,16.81097138084971,32,1,20
300,161,127,7,21,15.63377435653223,23,2,19
45,35,67,4,18,12.568710491543502,1,6,18
120,57,171,10,18,13.362707125644437,3,1,20
60,174,120,9,11,15.566779319990115,22,5,20
45,10,202,3,0,13.794040252066896,27,7,20
300,29,407,1,10,19.77332386864038,24,8,17
120,162,46,6,9,19.417611075976588,1,1,19
300,144,150,9,23,15.137418502960513,7,1,20
30,179,121,6,20,12.108958686720223,14,1,19
300,54,356,1,18,15.334181105383418,38,5,17
60,4,179,2,0,8.75685562084092,3,8,20
45,69,1,5,13,15.624209225938364,24,1,14
90,51,24,4,1,23.85269261886038,8,1,6
150,179,137,1,23,13.961370623675258,18,4,20
45,111,109,10,16,7.868494178648168,22,3,20
150,3,157,5,20,17.424157932931504,35,10,12
120,164,145,10,15,8.325140486665791,11,2,20
90,126,210,4,8,18.516464264024496,27,1,20
60,156,83,3,14,25.353795356602074,27,1,20
150,85,176,7,14,20.028163893667106,23,1,20
120,88,54,3,23,19.690515655611158,10,1,16
90,99,49,3,18,21.537708800059477,18,1,16
300,71,392,10,2,9.017707859373203,27,1,20
300,112,402,4,2,17.461599676365772,1,2,20
300,45,33,7,7,18.573913672212147,15,5,4
90,77,66,6,22,14.38735068194372,8,2,15
120,27,150,6,13,10.458514046110114,33,4,17
300,176,355,7,1,16.666974303218005,22,4,20
150,142,158,6,5,23.44057773334004,30,4,19
240,95,269,9,15,19.395906744255477,15,2,19
150,4,305,9,10,11.61163642762422,27,5,17
150,69,63,8,1,7.230687337860839,7,2,15
150,68,193,6,19,20.070730586774726,33,4,20
300,16,76,1,3,19.144077584485768,28,37,4
240,153,84,4,0,6.9711517360507145,6,1,20
45,78,98,3,21,11.290788443760366,11,1,20
180,100,287,5,16,11.242945677496888,39,1,20
240,89,143,7,16,13.387965495979342,18,1,15
120,140,151,5,12,9.204332875343898,13,4,20
300,145,152,3,5,17.116391760825877,18,1,20
240,56,125,9,19,11.879577283481325,9,5,7
300,17,43,9,23,27.33792539646026,38,24,6
150,29,1,8,22,10.290109478957667,38,13,4
180,19,306,10,2,11.805523337570492,13,1,20
30,130,170,5,10,17.867152542385085,38,1,20
180,153,111,10,6,19.825063182165426,33,1,20
300,81,289,2,8,12.331459570031436,36,1,13
180,125,148,1,15,11.550749785512762,36,4,16
30,155,196,1,17,15.261271221889562,9,2,20
30,111,18,9,19,19.79510220516584,21,4,20
120,125,234,1,1,13.636448679142225,7,2,20
60,176,143,8,16,20.765047505206645,32,1,20
30,88,133,3,19,21.207589168934433,11,2,20
180,179,142,8,19,13.103298677715156,37,1,20
45,136,213,1,10,19.468500203539005,4,2,19
60,177,218,6,20,14.305888808618128,10,1,20
240,144,148,6,1,13.690067946737003,29,1,20
90,171,52,10,2,10.257104223030922,27,1,20
240,24,260,5,6,17.312561949966174,4,7,16
90,58,29,3,7,11.29617448174764,32,6,4
120,18,248,7,11,15.696394833134777,5,3,20
120,87,269,9,21,18.724938843518213,18,2,20
60,2,77,8,6,6.526538048895841,21,7,16
60,24,208,8,23,20.188287675334458,19,2,20
180,48,3,4,14,12.80133966797218,3,6,5
300,84,262,6,3,16.119419954611345,25,1,17
180,144,280,1,5,24.534941485538347,10,5,20
300,60,8,5,5,15.873172157125326,35,6,6
120,148,110,7,21,16.75719430048622,26,2,20
300,20,13,9,22,8.123262503206007,31,22,4
150,82,234,10,9,18.660526028757516,21,2,20
120,82,149,10,6,9.618711703980567,6,1,20
240,23,58,6,6,11.40286699969494,24,26,3
240,8,337,3,4,18.303208699156066,12,7,18
180,41,94,3,4,20.27089282384277,15,10,5
150,65,9,1,7,16.127413382370314,11,10,12
300,105,312,4,1,16.51827247196724,2,3,20
150,109,12,2,11,21.120802657407953,13,3,16
90,122,54,7,3,16.251510605284807,14,2,20
30,176,165,7,19,21.875530823578657,36,4,20
240,123,86,9,19,11.150465429425696,23,1,20
90,51,202,3,22,19.672763627900956,38,1,19
60,149,158,5,4,19.17462497091776,24,2,20
60,12,77,1,4,14.396617878053052,30,9,15
300,163,124,9,17,17.245396396421445,11,2,19
60,64,48,6,14,14.248031202156502,17,5,13
60,19,114,4,19,16.659914358023816,7,6,20
120,24,148,2,21,5.5876028522346655,14,10,16
300,109,476,8,14,14.991825862769357,8,2,20
240,162,68,7,3,9.216307329611688,11,1,20
60,43,16,10,18,17.949664875289006,13,6,4
300,159,331,9,9,6.892218011532554,35,1,20
45,100,204,6,7,13.865489915863279,39,1,20
30,83,126,8,9,20.262049539565457,23,2,20
180,44,33,7,8,7.607944999103067,6,4,6
150,90,237,5,17,16.125121205664094,12,1,19
180,29,331,9,13,18.632826726430434,10,1,20
30,148,202,9,20,14.602654677407974,13,1,20
45,10,219,6,5,20.43937352680695,33,5,20
120,21,89,7,21,12.063738773163479,8,25,4
60,40,18,1,20,9.385773258716103,32,16,2
150,91,83,1,23,15.990448677004006,35,1,17
180,150,178,5,6,13.136913606018254,11,2,20
120,12,163,8,20,21.833189840663554,26,4,20
300,61,465,5,6,23.563112470848438,38,1,20
45,99,50,5,10,19.489132512811757,14,2,19
150,42,310,1,14,20.781675280328557,28,6,20
180,35,260,1,9,14.1087021700591,38,6,17
150,82,108,10,7,13.055156794849754,2,1,17
180,23,101,4,21,25.565615145191273,12,28,4
60,26,212,6,4,25.02072880890294,24,2,20
180,8,235,6,7,21.85048738617939,20,10,17
240,155,20,5,17,24.83046289378388,26,2,19
240,73,88,2,17,20.120175939736203,30,6,11
240,158,14,3,20,10.118993609167479,27,1,20
150,144,301,8,12,13.38176127611702,38,1,20
240,87,419,8,3,13.957342322224859,20,3,20
30,73,162,5,19,15.716349695291782,37,1,19
30,62,34,4,18,11.848250096764541,22,1,20
180,12,107,10,12,17.07695222180864,13,27,3
45,12,87,8,21,19.372943209368646,5,4,20
240,106,418,9,16,12.736699043717948,34,1,20
60,56,64,2,1,6.984018534083495,21,2,19
90,39,80,5,16,18.43678763888878,25,9,3
30,155,74,9,8,9.127190345754762,15,1,20
60,172,154,1,11,21.03360595724206,27,2,20
90,59,82,10,0,20.737301542454837,4,2,6
45,97,72,10,19,8.60077109393748,14,1,19
45,84,104,9,12,13.180209717057648,39,2,20
45,34,42,7,16,16.089720530723692,20,13,5
120,13,101,8,20,10.778049890301435,12,30,3
30,93,53,10,21,8.767112993496655,18,2,20
120,65,105,3,6,15.031197248697968,27,9,12
45,55,199,1,1,11.495915751989099,27,1,20
60,91,116,3,6,9.679018307655763,9,2,20
300,78,94,8,7,21.642605249988684,9,1,16
240,30,153,1,10,15.765069618471438,18,24,3
30,110,108,1,13,18.48551021675315,5,1,20
60,54,61,1,7,23.38150015094984,19,3,18
240,85,292,8,14,8.23837186217594,11,2,19
120,26,173,5,1,14.99115506593992,36,1,20
30,111,63,7,3,13.571852715350346,3,1,20
150,82,201,2,4,7.698119653139705,37,1,20
90,46,223,3,5,11.712815492405603,2,3,20
240,97,221,9,11,13.289857090967933,25,5,17
90,16,16,3,6,19.124084986258524,17,38,2
30,146,119,8,4,17.715300744715925,1,2,20
30,48,115,1,15,11.898379461607941,23,5,19
120,131,164,9,12,17.09551651145444,25,1,20
150,175,169,1,19,12.590486069849824,31,2,20
180,160,318,1,10,18.59091226968325,39,1,19
240,17,21,4,0,16.59813851625472,12,34,6
90,47,8,3,23,17.328041607686966,34,3,7
45,137,169,1,8,18.844246615715946,34,1,20
45,152,222,9,11,8.487028629424492,3,1,20
300,172,95,8,6,14.967348890578148,7,3,20
120,46,98,9,15,17.20417984713238,14,2,6
60,52,176,8,7,15.874822599265872,14,1,20
30,21,99,8,22,14.012248603004664,37,3,20
90,163,266,3,15,26.240179326901682,20,3,20
90,31,139,10,8,19.11475878987257,38,3,20
150,174,195,8,10,15.599480427196335,12,1,20
30,29,30,8,23,16.531789865389346,16,2,19
30,93,117,4,14,5.3144456555395525,5,1,20
240,45,188,10,6,15.381469258293727,27,5,6
30,22,157,2,22,13.837967623556466,2,10,20
90,121,206,8,21,4.834641044036259,25,3,20
30,126,5,6,18,8.855815464917136,16,2,20
150,25,23,5,12,9.883078619305497,28,25,3
150,155,73,7,17,9.212419475343129,34,3,20
240,66,345,1,11,4.458032843279195,15,3,18
45,110,165,1,4,9.361612490833473,13,1,20
120,110,285,4,10,21.653578147167593,12,1,20
120,10,101,1,13,25.339723019886243,21,48,4
30,10,132,10,0,19.566355867226612,22,2,20
150,89,145,8,0,23.271040164079018,35,5,17
90,137,148,10,8,22.555779055124816,29,1,20
30,58,147,3,18,9.181575710278896,38,2,19
90,137,51,4,17,11.515952886608428,6,3,20
120,67,3,7,11,19.60579744558548,21,4,14
120,130,35,9,6,29.658272291250398,35,3,20
120,71,164,3,11,15.411744136059914,29,2,20
120,131,196,6,1,14.558641016086698,19,1,20
180,13,163,1,17,17.499222889826587,1,45,1
30,111,10,8,23,21.9075019355979,35,3,20
45,157,163,6,3,11.63384895725498,21,1,20
30,127,109,10,3,15.10066197269042,3,1,20
90,177,2,1,23,17.231086812030373,26,2,20
150,23,185,8,10,9.06539373592625,12,4,19
300,121,378,4,6,10.83790253202248,18,1,18
120,114,198,3,0,9.891522322101014,16,1,20
90,132,75,7,18,13.052030202921756,7,2,20
90,53,56,6,2,12.259840429761649,3,3,7
60,69,12,10,19,20.67047590990808,9,2,14
300,49,66,2,13,11.965537101226483,37,5,4
90,107,63,9,3,30.218078050843147,23,1,20
300,39,52,5,16,18.75824830960803,35,11,4
60,151,158,9,15,9.622759330147595,35,1,19
300,83,207,9,9,8.445586253255168,24,1,16
180,47,48,1,10,18.67248846633995,34,13,2
150,6,79,2,14,23.106299491126972,35,51,2
60,121,108,3,10,15.066583917782301,19,3,19
180,47,279,7,16,9.19201712054182,4,2,20
120,124,91,3,11,12.774720300175609,12,3,18
90,135,207,10,13,18.897011552669287,9,1,20
30,14,35,4,0,14.8963389421374,18,5,18
45,94,174,5,5,12.16518896224578,21,1,20
90,156,65,1,11,13.55034579880522,38,1,19
30,50,155,2,15,16.44349799910505,34,3,18
120,79,241,9,7,16.66438892360666,3,3,19
90,57,44,5,19,16.888815333907576,30,4,5
300,158,407,2,7,15.692357277497976,15,1,19
30,154,154,4,21,3.9235258866349394,28,3,19
45,160,66,4,21,23.983143951572153,33,1,20
120,16,143,5,17,12.094657189785316,1,6,17
240,21,79,1,6,21.59645296319883,36,35,3
60,142,85,6,7,22.202237955904536,35,2,19
90,16,96,2,15,11.852200018662247,17,11,12
90,128,78,3,6,15.856765450820609,30,1,18
150,48,64,2,10,15.056791092231448,25,8,4
150,38,206,1,16,15.991906358235568,3,5,20
60,147,67,9,2,9.470010825579733,30,2,20
90,67,12,3,5,10.873863997224419,38,8,12
300,129,75,1,8,18.82340002137603,3,2,18
60,105,182,3,2,7.917411556727046,29,2,20
150,25,284,4,15,10.591071266429777,20,6,20
30,150,122,7,6,8.726968202772857,15,1,20
120,158,232,9,20,12.958084917117757,27,2,19
120,75,95,7,8,16.41878436021037,28,1,14
150,155,91,10,15,18.317071272501234,38,2,20
150,112,25,2,19,12.953175506083124,8,3,15
60,136,205,10,1,5.095595625810063,17,4,20
90,124,253,10,21,12.923185801833284,8,1,19
240,107,84,4,17,13.657670362273775,16,3,16
240,164,305,7,0,13.142593722340635,23,1,20
45,13,120,5,4,14.143948951502832,32,6,20
150,13,50,6,8,22.441044731438073,12,35,3
30,97,159,4,13,16.97950361706988,21,1,19
240,77,268,2,7,15.854954490022577,17,1,19
120,154,193,9,19,21.85238917747241,32,1,19
240,94,237,6,8,28.163610969817793,10,3,16
120,148,110,1,6,11.1397027466519,1,3,19
300,123,91,10,19,20.825818316149558,13,1,20
300,17,172,10,6,22.02872604339357,23,21,5
45,159,92,7,1,21.40994898579053,1,2,20
30,55,171,10,0,13.871623710071368,25,1,20
180,86,302,6,21,21.847950753382765,8,1,20
90,52,255,8,23,17.004570476142593,30,2,20
240,80,111,10,18,18.918008711278627,32,2,16
240,68,360,4,17,13.904332020521421,5,2,20
300,142,439,10,3,25.36678310151055,4,4,20
30,40,178,5,0,9.468073770118608,13,1,20
240,47,325,2,13,13.990510726678137,30,4,19
180,121,264,4,9,17.94990312530025,38,1,20
180,83,337,1,22,7.137256566587318,25,1,20
240,24,91,9,2,18.85571850685502,3,15,4
120,167,213,8,23,12.664587902599111,6,4,20
30,174,95,1,15,21.460718899999065,23,1,20
60,104,171,8,7,18.572835194589953,38,1,20
30,151,77,1,13,14.255657173548876,38,1,20
60,136,79,2,3,19.297910935791048,36,2,20
300,109,361,7,8,20.92471678551292,28,4,19
240,137,9,9,9,9.758757966011883,32,1,20
30,145,194,5,5,9.586917229809288,38,2,20
90,118,213,5,6,22.0384605075372,12,1,20
240,17,85,8,16,13.932466678627184,28,26,4
120,136,38,6,12,9.541528893306065,8,1,20
150,109,10,5,13,23.230446145205093,15,2,18
240,157,179,9,13,26.906501087276713,31,4,20
90,176,120,4,20,20.860845877672936,2,1,20
30,79,209,2,9,6.129574556677245,8,1,20
180,21,143,8,2,15.373044120853988,19,21,6
150,122,54,1,17,18.570586135380424,38,4,17
240,8,230,5,14,9.076648350061413,19,42,3
150,66,138,7,0,11.1416047877887,32,2,15
90,162,44,5,18,13.185057992855027,35,2,20
45,43,132,1,5,19.088849830354146,21,3,20
150,142,328,9,9,19.854118640275114,5,1,20
90,127,12,3,14,12.84908600084469,10,2,18
240,9,92,9,22,20.987023434870725,19,33,4
240,36,98,5,15,9.266642992132628,4,14,3
240,25,364,6,7,21.25326510272537,3,3,18
180,67,246,6,10,22.427121056226554,36,1,19
30,15,84,5,9,15.250754556024352,8,8,20
180,134,201,6,15,22.756255570509094,33,1,19
45,51,164,9,11,17.07265706982253,22,3,19
60,154,220,2,8,21.832787286011367,1,1,19
300,110,97,3,23,6.018845550186972,23,2,20
300,65,265,3,11,20.6366771326342,3,8,14
300,167,245,5,5,21.691112852991598,29,2,20
45,149,62,2,1,13.463353710642615,25,1,20
30,61,30,2,23,18.331247472012716,6,1,18
300,141,94,6,7,19.468931298263378,11,2,19
180,130,16,7,21,21.74364386872727,33,2,20
150,62,320,4,15,17.526076040562728,10,1,20
120,59,12,6,5,17.70886152676415,32,8,6
60,164,186,6,21,24.328548579750496,7,1,20
120,171,150,4,2,15.993364596638907,5,1,20
300,107,454,8,6,13.809317253731425,29,1,20
90,141,38,8,11,21.964797218975143,18,1,20
60,5,194,7,9,17.50718321659535,19,10,20
300,4,456,7,22,15.467089073755053,37,6,18
30,6,200,5,14,15.154051233518144,37,11,20
45,163,187,2,11,16.932383042757284,18,1,19
150,74,124,5,18,16.866202500779348,10,7,12
30,9,129,8,20,16.129117642263566,37,2,20
240,98,224,1,23,5.979313374568969,8,1,19
180,62,137,1,21,13.8257698789319,13,10,11
30,110,159,8,8,18.18898778787297,27,1,20
45,157,183,6,6,15.978610095079361,29,1,20
300,178,121,2,10,22.526109855606713,8,1,20
90,24,257,3,18,17.06575546216728,19,8,20
120,100,95,4,23,16.304982314372154,10,1,18
180,109,304,5,3,23.867063701088735,20,2,20
90,127,150,10,22,17.79302363101375,19,1,20
300,81,307,8,21,17.700997285695916,21,1,20
90,146,249,6,13,19.286927869614964,9,1,18
30,163,96,9,10,15.269975418949507,9,2,20
60,2,129,1,16,22.58610867566664,3,14,20
150,175,233,2,12,13.480489844968176,14,2,19
150,63,130,7,10,6.992037225678754,8,4,12
240,80,16,4,16,16.769038691699446,34,2,15
180,76,32,9,19,13.508838717902364,34,2,15
60,174,85,9,14,11.867053783422733,33,1,19
240,47,150,8,22,20.907841518290425,6,7,5
90,49,219,4,20,17.631533569448585,38,1,18
240,57,239,8,2,21.727403912622854,25,2,8
150,8,9,3,19,23.58199949072468,32,48,3
30,94,112,6,20,23.41589097557801,19,1,20
90,59,245,2,2,25.526703766503744,15,1,20
120,159,138,10,0,14.522551134042088,36,3,20
180,56,279,8,19,9.790321249874049,5,3,20
150,109,237,6,11,22.419844020531723,17,3,20
150,108,275,2,21,26.130279940671883,19,3,20
120,119,187,1,7,13.102543133843742,8,1,20
180,169,356,5,21,21.41486024043989,28,2,20
240,103,46,3,1,20.096778302003493,8,1,17
45,167,51,2,20,18.291366048366342,30,1,20
45,99,5,10,16,11.410289420966404,14,1,18
300,63,44,5,21,17.81093389475324,17,7,14
240,53,264,7,18,15.402501497287926,3,2,19
60,132,238,1,7,13.446778521003976,13,1,18
60,83,223,8,20,16.050726196813894,32,2,20
120,134,83,8,14,21.3064813781101,28,1,20
180,103,89,6,16,11.477936623477282,6,1,18
150,116,236,3,6,17.546028859711402,32,1,20
300,60,469,5,18,12.929914225881053,4,4,19
90,34,157,8,11,15.872909668307091,3,2,19
300,148,338,7,23,22.79951263204579,19,4,20
120,55,91,7,14,12.394794327532761,9,4,6
30,93,206,8,10,18.954646832427407,37,5,20
120,98,218,9,18,19.081728178393558,18,1,19
30,86,87,5,6,11.516670545262393,13,1,20
180,153,277,5,22,10.023599192862395,8,2,20
300,177,360,1,3,15.57985911956197,4,2,20
180,43,19,4,19,18.76263506482706,37,11,4
45,159,42,7,23,12.031922155924521,6,1,20
60,60,117,5,3,15.173197792027015,35,2,20
45,27,27,7,22,16.426248621890345,39,19,5
45,171,8,2,16,16.070339339077954,29,2,19
30,131,187,6,0,17.10842035082194,34,1,20
240,95,49,8,4,17.81397861378507,28,4,19
240,4,294,9,5,17.361153974407426,26,6,17
30,169,143,9,2,15.089214754803132,4,1,20
150,132,34,4,3,12.051019067408422,8,2,20
45,123,143,10,1,7.434878980876279,13,2,20
45,166,66,6,6,17.716333271943032,26,1,20
90,173,250,2,21,17.18656143344881,37,5,20
240,55,233,8,18,15.321691545113922,22,6,4
300,69,267,7,12,12.869450241671618,36,2,15
45,107,6,5,9,14.321219658180517,31,1,17
180,78,58,9,5,14.274318431272913,12,3,15
120,1,253,3,14,19.310131729588967,2,12,20
120,55,92,5,17,16.805678747839927,35,6,4
300,56,119,6,7,24.537821656048877,31,4,5
60,161,139,4,6,15.690297323212686,28,1,20
30,13,85,9,3,14.908927589382563,35,2,20
300,143,455,1,23,13.83737226303859,38,1,20
180,51,146,9,5,15.102129874352315,15,5,4
300,3,255,1,6,18.260048009930898,26,53,2
90,88,191,9,16,8.001907594509975,13,1,19
45,61,137,5,20,16.6171233267533,23,1,20
300,29,397,6,22,12.933668282836075,2,3,20
30,132,28,8,13,19.50601785426328,3,1,20
60,73,205,3,16,23.30641986588351,39,1,20
120,154,76,5,8,16.4488766538059,22,3,20
90,49,137,5,11,22.708551598839605,6,1,19
150,37,4,7,21,12.70500390003144,32,8,3
90,151,151,4,0,19.806766353136766,24,3,20
180,53,121,8,2,5.145511403770772,15,3,8
45,159,222,10,3,22.84163066976938,21,1,20
240,5,348,3,10,15.896645611693048,22,10,16
240,105,31,1,3,21.501587782348334,21,1,18
60,71,28,4,2,17.87793953192711,3,2,15
180,71,124,4,14,14.067999212405534,15,6,13
150,32,56,1,9,21.14022696735136,39,26,2
300,67,260,2,20,23.83711173140635,9,9,13
120,23,88,10,16,9.513130948827598,18,13,4
120,8,268,1,16,12.21256377278266,16,13,20
120,94,246,6,22,13.18407547896635,11,2,18
300,81,183,8,22,15.641404043462636,25,4,16
30,96,174,6,1,18.394190774870342,39,2,20
180,70,197,3,0,22.092433411928496,32,1,20
150,172,141,10,14,21.232845892818293,9,1,20
240,54,143,4,10,17.506206221941177,15,4,6
30,10,57,5,1,20.78465485039085,18,9,20
90,71,217,4,14,22.31492244563605,26,3,20
150,68,322,4,17,11.235903054044151,5,2,20
30,139,170,6,16,9.489946483582727,28,1,20
30,72,116,6,14,13.998121038039804,39,1,19
45,150,85,4,9,14.806729800481973,31,2,19
60,168,156,7,3,14.399367375800246,31,3,20
120,10,126,9,16,8.619844940474898,11,4,15
180,125,165,8,3,12.954197915324334,10,3,20
300,92,329,1,8,16.864340411155727,39,1,20
300,77,276,6,19,16.575768832749976,31,4,15
60,78,119,9,10,10.21996279098633,19,1,20
60,45,25,10,8,10.404572810835859,9,5,5
60,18,202,9,5,10.210911279611842,11,2,20
300,134,345,6,3,11.57015491060913,4,1,20
60,121,84,3,16,9.680562264663148,23,1,20
60,159,14,2,4,12.768504041657954,3,1,20
120,6,213,3,23,17.9384050903907,11,9,20
60,38,189,5,23,11.985428598702196,24,1,20
60,168,122,1,14,12.615307987925881,14,3,19
180,161,29,9,8,11.720216666539766,33,2,20
300,92,4,10,18,22.32482160564364,34,3,17
150,99,110,3,14,15.442772992316531,9,1,17
30,103,109,8,15,17.304014117500795,4,1,20
240,16,57,6,18,15.981085111869199,2,33,5
120,99,275,1,16,12.984931759592921,33,1,19
180,61,303,8,10,10.138683551470887,1,5,20
180,54,261,5,23,19.413389095671512,38,1,20
180,136,335,9,9,22.500683539954085,16,3,20
150,31,195,7,16,10.969117965106737,30,3,19
150,3,105,7,3,8.594553814202362,30,41,4
90,138,114,9,19,19.830160962412798,20,1,19
240,35,361,5,9,23.075875938193235,9,1,19
150,3,313,1,8,16.225723594137254,12,13,19
150,177,20,8,14,19.723620920342245,5,4,20
150,109,220,7,9,17.723175959469533,20,1,19
30,112,192,3,19,15.32364884105665,27,1,20
300,109,320,2,20,18.86353936277074,23,1,20
240,146,394,7,5,20.121176083394545,2,3,19
150,97,312,1,11,15.113708949138736,23,2,20
30,109,91,10,9,18.96842533783129,7,1,19
120,65,118,2,12,10.450666800386713,11,8,13
45,157,3,8,11,20.238788586028654,7,1,20
90,95,187,6,22,22.11694254290119,36,1,20
45,161,200,6,6,7.024284210331018,39,1,20
30,125,199,1,20,19.873328118547413,22,2,20
300,171,186,4,21,14.731003402982308,12,1,20
180,162,354,4,12,23.502549858892287,19,2,19
120,20,43,2,1,10.381561408818191,37,35,3
150,98,238,2,3,26.56094854366988,34,1,20
180,56,9,2,0,8.579933839229541,3,1,4
